variant_id,seed,selected_partner,selection_count,mean_payoff,mean_q_pi_entropy,mean_selected_partner_beta,total_choices,selection_rate
no_affect,45,0,60,9.083333333333334,8.847539031776547,,200,0.3
no_affect,45,1,73,9.294520547945206,8.826477989405403,,200,0.365
no_affect,45,2,39,8.923076923076923,8.744347889061501,,200,0.195
no_affect,45,3,28,9.321428571428571,8.834777848436932,,200,0.14
no_affect,46,0,65,9.76923076923077,8.866073997480015,,200,0.325
no_affect,46,1,67,9.186567164179104,8.774522046452743,,200,0.335
no_affect,46,2,28,9.25,8.796504637633186,,200,0.14
no_affect,46,3,40,9.0625,8.73797111943834,,200,0.2
no_affect,47,0,23,9.652173913043478,8.985085023376545,,200,0.115
no_affect,47,1,105,9.766666666666667,8.813224497473854,,200,0.525
no_affect,47,2,28,8.964285714285714,8.919894310324935,,200,0.14
no_affect,47,3,44,9.204545454545455,8.908485237879749,,200,0.22
no_affect,48,0,29,9.241379310344827,8.945065161293508,,200,0.145
no_affect,48,1,79,9.525316455696203,8.777562126295917,,200,0.395
no_affect,48,2,22,8.886363636363637,8.800035279824266,,200,0.11
no_affect,48,3,70,9.292857142857143,8.858265487295023,,200,0.35
no_affect,49,0,43,9.0,8.86150470129189,,200,0.215
no_affect,49,1,54,9.074074074074074,8.762914252674758,,200,0.27
no_affect,49,2,68,9.397058823529411,8.739292314319314,,200,0.34
no_affect,49,3,35,8.67142857142857,8.81643309030643,,200,0.175
no_affect,50,0,30,8.966666666666667,8.891332939075198,,200,0.15
no_affect,50,1,81,9.283950617283951,8.768579953314259,,200,0.405
no_affect,50,2,25,9.02,8.818390361077094,,200,0.125
no_affect,50,3,64,9.3359375,8.82782227947414,,200,0.32
no_affect,51,0,61,9.729508196721312,8.745792569037741,,200,0.305
no_affect,51,1,57,9.035087719298245,8.779948224153246,,200,0.285
no_affect,51,2,26,8.884615384615385,8.782632425501431,,200,0.13
no_affect,51,3,56,9.142857142857142,8.86824888714624,,200,0.28
no_affect,52,0,72,9.597222222222221,8.900725473025322,,200,0.36
no_affect,52,1,59,9.220338983050848,8.895042205329519,,200,0.295
no_affect,52,2,41,8.951219512195122,8.938870651335503,,200,0.205
no_affect,52,3,28,9.482142857142858,8.909790252406209,,200,0.14
no_affect,53,0,77,9.155844155844155,8.776028916625789,,200,0.385
no_affect,53,1,30,8.883333333333333,8.784855673456184,,200,0.15
no_affect,53,2,70,9.028571428571428,8.744770863318651,,200,0.35
no_affect,53,3,23,9.23913043478261,8.7969889503472,,200,0.115
no_affect,54,0,89,9.179775280898877,8.884184162191675,,200,0.445
no_affect,54,1,26,9.423076923076923,8.971249679034715,,200,0.13
no_affect,54,2,33,9.257575757575758,8.923644357268698,,200,0.165
no_affect,54,3,52,9.288461538461538,8.964923738990711,,200,0.26
no_affect,55,0,68,9.154411764705882,8.835014529285521,,200,0.34
no_affect,55,1,37,9.135135135135135,8.837337082660694,,200,0.185
no_affect,55,2,47,9.202127659574469,8.828558403943022,,200,0.235
no_affect,55,3,48,9.03125,8.810716680720471,,200,0.24
no_affect,56,0,32,9.21875,8.768008075934631,,200,0.16
no_affect,56,1,109,10.339449541284404,8.669974353742159,,200,0.545
no_affect,56,2,21,8.904761904761905,8.825371510397241,,200,0.105
no_affect,56,3,38,9.171052631578947,8.80649498349255,,200,0.19
no_affect,57,0,88,9.909090909090908,8.826322204052902,,200,0.44
no_affect,57,1,53,9.330188679245284,8.882113898434195,,200,0.265
