experiment_id,variant_id,seed,cumulative_payoff,mean_payoff,early_exploitation_rate,betrayal_recovery_time,selection_gini,entropy_early,entropy_mid,entropy_late,beta_range,discrimination_index,concentration_toward_p0,false_positive_rate,p0_beta_range,p1_beta_range,p2_beta_range,p3_beta_range,p0_beta_r050,p0_beta_r100,p0_beta_r150,p0_beta_r200,p1_beta_r050,p1_beta_r100,p1_beta_r150,p1_beta_r200,p2_beta_r050,p2_beta_r100,p2_beta_r150,p2_beta_r200,p3_beta_r050,p3_beta_r100,p3_beta_r150,p3_beta_r200,p0_selection_r050,p0_selection_r100,p0_selection_r150,p0_selection_r200
mixed_volatility,default_reference,4210,1950.0,9.75,0.0,4.0,0.5125,7.705807415512172,8.219507335624405,9.0528980591554,1.0625797288733874,0.20996849789629835,0.105,0.5704697986577181,0.8140263090635439,0.8723285497179951,1.4081782520373345,1.155785804674676,1.0703925392829448,1.278171533000991,1.6538179532507162,1.5233659354926274,1.041662552452642,1.041662552452642,1.0064699355680875,1.45876268491356,0.612677712310523,1.5683961900704044,1.8864781795457972,1.0252919302524541,1.3602523377870468,1.6191059170264959,1.715860596525791,1.047965324134483,0.0,0.05,0.2,0.2631578947368421
mixed_volatility,default_reference,4211,1900.5,9.5025,0.0,4.0,0.445,8.640180337621192,8.446779462874488,8.91898546325981,1.0199083481785713,-0.5342091516229017,0.67,0.15436241610738255,1.353281588830357,1.0461387455197289,0.8308536420604041,0.8493594163037955,1.500403136249795,1.788859296933827,1.675985217829758,1.0534347810121085,0.5185478473801663,0.9869612473624786,1.563589062081496,0.981579788439599,0.9609628005985731,1.0003162113794288,1.3223357738716854,1.1609243165309098,0.8691766507602564,1.590380619504307,1.559585277658426,1.1734625280325615,0.65,0.65,0.5,0.47368421052631576
mixed_volatility,default_reference,4212,1876.5,9.3825,0.03333333333333333,4.0,0.345,8.734065940415693,9.127880408209766,8.923778683233731,1.1175129532638044,-0.06884475388745526,0.205,0.40268456375838924,0.8386559119614441,0.9701172513104409,1.2738935845058594,1.3873850652774737,1.6527359575973994,1.6525923068094317,1.409587422885346,1.424777548150925,1.0358418473912694,1.4491375769095267,0.8302762433847233,1.620354879487914,1.5055549755368725,1.6688189014567012,1.7305217378306639,0.5463813057410652,1.8105243840127039,1.7896580354204672,1.7217235893588967,0.6064448962417828,0.15,0.1,0.25,0.21052631578947367
mixed_volatility,default_reference,4213,1832.0,9.16,0.03333333333333333,4.0,0.38,9.08994386899475,9.030991904612359,8.514792011788387,1.0033069020845213,-0.8946961862226949,0.2,0.436241610738255,0.7954204589871238,0.6631500864139279,1.3503623219125314,1.2042947410245024,1.4530655694522066,1.792642408318397,1.3760475455508512,1.7293118025311802,1.4023984199005686,1.286059989894899,1.126889631532602,1.5061223566460953,1.713464841888041,1.641119348080225,0.549147959199236,0.601020245464101,1.5329525923761347,1.723796599522663,1.1883240818176677,0.9273783157256501,0.25,0.5,0.05,0.10526315789473684
mixed_volatility,default_reference,4214,2145.5,10.7275,0.0,4.0,0.475,8.231084911026214,8.057917212450995,7.762174327971635,0.6623832726067529,0.9152660093519444,0.485,0.03355704697986577,0.9300342010720262,0.04166255245264194,0.2832152541353321,1.3946210827670111,0.7948639506450492,1.4462061181202586,0.5167983591640303,0.9621175869906595,1.041662552452642,1.041662552452642,1.041662552452642,1.041662552452642,1.0113385224140803,1.2324069185811286,1.217449974008664,1.217449974008664,0.6270640473381666,1.8103267559173843,1.820889736484095,0.7638544654109851,0.15,0.75,0.9,0.5263157894736842
mixed_volatility,default_reference,4215,1990.5,9.9525,0.03333333333333333,67.0,0.445,8.772111262407945,7.281056053657442,8.188445618425341,0.8344853148971837,-0.05395215212327462,0.115,0.7046979865771812,1.0043412175141033,0.5832449981851434,0.37189183101711054,1.3784632128723775,0.7134103375501136,1.6989008928775287,1.6411657375886177,1.6414894681499286,0.6406847832010174,0.5178528728124745,0.5173996396425768,1.1005769492565909,1.3712178550610277,1.3712178550610277,1.2121691869594229,1.073915105168946,1.6035079448810146,0.5160874650460744,1.3830717600390476,1.822111597179196,0.25,0.0,0.15,0.10526315789473684
mixed_volatility,default_reference,4216,1870.0,9.35,0.0,4.0,0.3575,8.76056315354281,9.144609683791778,9.072378580932158,1.0257364279892451,0.7077928342414603,0.215,0.33557046979865773,1.0095435203822993,0.7915589704942957,1.3839434787665303,0.9178997423138548,0.8418117950451902,1.7179808508286118,1.5655751902521944,1.5582855789070829,1.041662552452642,1.17066336831502,0.7117263446882772,1.1386950149138109,0.6486949317811449,1.7436451951600134,1.6219456890909565,0.5749032814721098,1.2661496418640805,1.5232227581890128,1.6346006434277232,1.6219084581597407,0.1,0.3,0.2,0.15789473684210525
mixed_volatility,default_reference,4217,2268.5,11.3425,0.0,4.0,0.675,7.1440526730976845,7.028129025984811,6.353706954993571,0.49491207706477625,0.9588578384309719,0.905,0.0,1.042204203428422,0.04281842879445086,0.4093081646966955,0.4853175113395366,0.5191144150747958,0.5381334524357234,0.5164923410895955,1.0185062710001995,0.9988441236581911,0.9988441236581911,0.9988441236581911,0.9988441236581911,1.0922729298127822,1.4008864848033413,1.3715813569883974,1.3715813569883974,1.0406016444661423,1.3433803516385292,1.4846435353834537,1.2898548862148211,1.0,0.85,1.0,0.8947368421052632
mixed_volatility,default_reference,4218,1880.0,9.4,0.03333333333333333,6.0,0.4275,8.53761523173676,8.870646753410561,7.789245501870494,0.9914447725591414,-0.23985544448368298,0.595,0.8993288590604027,1.3786081785561102,0.861704704426036,0.6789303830482296,1.0465358242061895,0.9320211428552122,1.816204817121618,1.7006406777839282,1.701777724643296,1.041662552452642,1.041662552452642,0.9464199953294767,1.4150920770852389,0.9569207525036827,0.8731846659545552,0.5280967601259817,0.5174697044284249,1.0925523813425446,1.7055729894747054,1.6059963285548973,1.1937206435311485,1.0,0.6,0.55,0.15789473684210525
mixed_volatility,default_reference,4219,1949.0,9.745,0.06666666666666667,52.0,0.4,8.771910330749584,9.011804286760446,8.735829516318265,1.1280110021472192,0.3441199601100642,0.525,0.4429530201342282,1.3873339588669698,0.4488482522883752,1.2892749231139593,1.3865868743195724,1.2595713077490542,1.8880181777038818,1.0726156157331745,0.6595579273609575,1.015106328541905,1.015106328541905,0.9384902909805071,0.5928143001642667,1.7940031333259472,1.684436577942769,1.4729319788846558,1.3555634820893891,1.0695230304621948,1.7000515581747129,1.7813331623058426,0.9328280900169779,0.7,0.3,0.5,0.631578947368421
