variant_id,seed,total_payoff,mean_accuracy,mean_stance_accuracy,mean_joint_accuracy,mean_q_pi_entropy,mean_abs_step_efe,planning_cost,planning_cost_ratio,total_log_evidence,mean_round_log_evidence
affect,42,1850.0,0.365,0.785,0.25,8.679784950021205,16.85383009184181,6718464.0,1.0,-128.16561817786405,-0.6408280908893201
affect,43,1833.0,0.61,0.88,0.57,8.138369514014576,16.796647476780926,6718464.0,1.0,-108.57284320119598,-0.54286421600598
affect,44,1871.0,0.315,0.78,0.27,8.94000102434335,16.11228147314745,6718464.0,1.0,-137.36882610779062,-0.686844130538953
global_beta,42,1799.0,0.295,0.815,0.235,8.678385172970549,16.92267931084818,6718464.0,1.0,-126.2160900378764,-0.6310804501893821
global_beta,43,1873.5,0.575,0.925,0.54,8.269416452662965,17.212215247502026,6718464.0,1.0,-107.1670334871829,-0.5358351674359144
global_beta,44,1881.5,0.265,0.805,0.21,8.978651848286038,16.491041247590328,6718464.0,1.0,-137.25311030932647,-0.6862655515466325
no_affect,42,1884.5,0.31,0.78,0.26,8.837690201209291,16.66247716406797,6718464.0,1.0,-127.28127686558204,-0.6364063843279104
no_affect,43,1814.5,0.49,0.945,0.465,8.738994638219403,17.39667687820707,6718464.0,1.0,-106.36087050209368,-0.5318043525104684
no_affect,44,1893.5,0.375,0.81,0.28,8.796887604209942,16.641676281641413,6718464.0,1.0,-127.5991636291645,-0.6379958181458222
