experiment_id,variant_id,seed,cumulative_payoff,mean_payoff,early_exploitation_rate,betrayal_recovery_time,post_betrayal_p0_selection_rate,post_betrayal_p0_high_investment_rate,selection_gini,entropy_early,entropy_mid,entropy_late,beta_range,alpha
open_graded,alpha_0p05,4203,1840.0,9.2,0.06666666666666667,4.0,,,0.3725,7.930514798118705,7.787286275444144,7.4284648104698805,0.12569351975466575,0.05
open_graded,alpha_0p05,4204,2219.5,11.0975,0.06666666666666667,88.0,,,0.6425,7.325712050199501,6.83117978415969,6.790402198800031,0.10156055375026371,0.05
open_graded,alpha_0p05,4205,1883.5,9.4175,0.03333333333333333,4.0,,,0.4,8.032686154563697,7.921794004008487,7.965431371440802,0.13102051396112774,0.05
open_graded,alpha_0p05,4206,2231.5,11.1575,0.06666666666666667,106.0,,,0.6775,6.956441457667172,6.634042336123664,6.544245136346417,0.07744997896113487,0.05
open_graded,alpha_0p05,4207,2271.5,11.3575,0.0,,,,0.7125,6.989833546909223,6.530726866545039,6.542481643272205,0.05336385797021273,0.05
open_graded,alpha_0p05,4208,2234.5,11.1725,0.03333333333333333,4.0,,,0.6,7.296283171478048,7.062916390949528,7.1716318640172725,0.0745975931588378,0.05
open_graded,alpha_0p05,4209,1857.0,9.285,0.1,4.0,,,0.4075,8.06311438847776,7.6429931821729795,7.554324395068898,0.13268070918750396,0.05
open_graded,alpha_0p05,4210,2306.0,11.53,0.03333333333333333,4.0,,,0.685,7.041439344409161,6.444207764651894,6.251056975147333,0.07938210219749348,0.05
open_graded,alpha_0p05,4211,1869.5,9.3475,0.26666666666666666,4.0,,,0.365,7.825347115237158,7.996094068011251,8.192336901848513,0.14745566984439656,0.05
open_graded,alpha_0p05,4212,2081.5,10.4075,0.1,6.0,,,0.57,7.735678178633702,7.133271191939518,6.575031374393284,0.11784322204356737,0.05
open_graded,alpha_0p05,4213,2208.5,11.0425,0.06666666666666667,4.0,,,0.6675,7.256440888686501,6.64214849731495,6.429171815371377,0.09245598231385521,0.05
open_graded,alpha_0p05,4214,2219.0,11.095,0.03333333333333333,4.0,,,0.64,7.440206891944501,6.768635250937764,6.782037197212966,0.09147054229534834,0.05
open_graded,alpha_0p05,4215,2274.5,11.3725,0.0,9.0,,,0.6875,7.0034503871474145,6.534411805520633,6.585208713180134,0.07693951550551029,0.05
open_graded,alpha_0p05,4216,2248.5,11.2425,0.0,4.0,,,0.655,7.325177657847998,6.628124872897644,6.390843665482347,0.0938991684734779,0.05
open_graded,alpha_0p05,4217,2175.5,10.8775,0.3333333333333333,33.0,,,0.55,7.402054519677381,7.142599816036238,7.124453850187024,0.09986754498444034,0.05
open_graded,alpha_0p05,4218,2226.5,11.1325,0.13333333333333333,4.0,,,0.6575,7.434461557445932,6.582036437580302,6.227785475901462,0.09411229288171671,0.05
open_graded,alpha_0p05,4219,2320.0,11.6,0.0,4.0,,,0.6925,6.738486312256207,6.656114234697927,6.32917291265936,0.08500000849510597,0.05
open_graded,alpha_0p1,4200,2313.5,11.5675,0.0,4.0,,,0.6925,6.812407026067048,6.043962188621313,6.286904110654572,0.10440623048434455,0.1
open_graded,alpha_0p1,4201,2259.0,11.295,0.1,4.0,,,0.6375,7.801547498262137,6.265180582218734,6.065645235549195,0.1521320279612078,0.1
open_graded,alpha_0p1,4202,2258.5,11.2925,0.0,4.0,,,0.705,7.045954879771193,6.329322153726893,6.0985280231810135,0.10127459774449571,0.1
open_graded,alpha_0p1,4203,1788.5,8.9425,0.06666666666666667,4.0,,,0.4125,7.932063926390145,7.7693337669148415,7.599124901921078,0.13385885993878938,0.1
open_graded,alpha_0p1,4204,2243.5,11.2175,0.06666666666666667,20.0,,,0.4575,7.189969591389319,6.885808588678864,6.86532005004705,0.1831916588979638,0.1
open_graded,alpha_0p1,4205,1888.0,9.44,0.03333333333333333,4.0,,,0.4,8.03325642185539,7.911847817458021,7.9809447338735096,0.14845406410297357,0.1
open_graded,alpha_0p1,4206,2215.5,11.0775,0.06666666666666667,31.0,,,0.69,6.926300696428575,6.479568794466825,6.235388200283142,0.08895785706209336,0.1
open_graded,alpha_0p1,4207,2285.0,11.425,0.0,64.0,,,0.66,6.857130793487283,6.567357738575634,6.797223405402563,0.09640212732095382,0.1
open_graded,alpha_0p1,4208,2231.0,11.155,0.03333333333333333,4.0,,,0.6125,7.230745464767686,6.849403568456922,6.905735754419267,0.11428042858620355,0.1
open_graded,alpha_0p1,4209,1876.5,9.3825,0.1,4.0,,,0.445,8.062938174134613,7.5203429992309,7.409662844995181,0.13605615536947657,0.1
open_graded,alpha_0p1,4210,2318.0,11.59,0.03333333333333333,4.0,,,0.6875,6.958597026454511,6.11998867656458,5.8692184708594,0.10719272981302447,0.1
open_graded,alpha_0p1,4211,1869.0,9.345,0.26666666666666666,4.0,,,0.37,7.824955000480889,8.001142434740133,8.198081214062823,0.16616926012538752,0.1
open_graded,alpha_0p1,4212,2095.5,10.4775,0.1,6.0,,,0.5625,7.733160800153711,7.098267318028109,6.457390344804819,0.1547616000529668,0.1
open_graded,alpha_0p1,4213,2219.0,11.095,0.06666666666666667,4.0,,,0.6675,7.221149952081991,6.347303246217758,6.0366953103413445,0.12995132569227577,0.1
open_graded,alpha_0p1,4214,2259.0,11.295,0.0,4.0,,,0.66,7.325803671683169,6.219846302655244,6.4219037263899335,0.12562197900260236,0.1
open_graded,alpha_0p1,4215,2292.0,11.46,0.0,9.0,,,0.7025,6.870772311004195,6.131716240163585,6.211937756728063,0.10441448062570369,0.1
open_graded,alpha_0p1,4216,2263.0,11.315,0.0,4.0,,,0.6525,7.223458007154403,6.255165476675669,6.005445251182323,0.1252837723314656,0.1
open_graded,alpha_0p1,4217,2195.0,10.975,0.3333333333333333,52.0,,,0.58,7.307525218688974,6.7434207704041595,6.856754816298261,0.12146239178334148,0.1
open_graded,alpha_0p1,4218,2233.0,11.165,0.13333333333333333,4.0,,,0.66,7.371931762915964,6.32594080211386,5.7639769385197885,0.12971245250342,0.1
open_graded,alpha_0p1,4219,2349.5,11.7475,0.0,4.0,,,0.705,6.54137906483904,6.15726761621659,5.774489754231505,0.11037774652869553,0.1
open_graded,alpha_0p3,4200,2373.0,11.865,0.0,7.0,,,0.725,5.768232823802024,5.138932680457957,5.170672389189877,0.12091763062618621,0.3
open_graded,alpha_0p3,4201,2296.0,11.48,0.1,4.0,,,0.6625,7.765856629073609,5.254273320856638,4.762143186706489,0.2132159825339238,0.3
open_graded,alpha_0p3,4202,2284.5,11.4225,0.0,5.0,,,0.715,6.610845427822563,5.31037304092631,5.090425201148238,0.1406558964908899,0.3
open_graded,alpha_0p3,4203,1796.0,8.98,0.06666666666666667,4.0,,,0.385,7.9355262090825365,7.815135884656696,7.500920758294314,0.20143956380681413,0.3
open_graded,alpha_0p3,4204,2274.5,11.3725,0.06666666666666667,88.0,,,0.6575,6.7012170627071574,5.706581877941306,5.527548057572192,0.18349345999009686,0.3
open_graded,alpha_0p3,4205,1885.0,9.425,0.03333333333333333,4.0,,,0.4325,8.041891168437253,7.880366611600314,8.076574349657276,0.19875381856450888,0.3
open_graded,alpha_0p3,4206,2249.0,11.245,0.06666666666666667,31.0,,,0.695,6.421869642474404,5.625801414023189,5.294305467088574,0.1463598831736915,0.3
open_graded,alpha_0p3,4207,2314.0,11.57,0.0,107.0,,,0.7225,6.090664985153475,5.348100399148462,5.553584856684404,0.12207792124051253,0.3
open_graded,alpha_0p3,4208,2281.5,11.4075,0.03333333333333333,4.0,,,0.72,6.425649131711445,5.497050469901604,5.262508490526076,0.14304740993596554,0.3
open_graded,alpha_0p3,4209,1873.0,9.365,0.1,4.0,,,0.3875,8.060500947786364,7.59378713538928,7.609490359590809,0.2418743698014264,0.3
open_graded,alpha_0p3,4210,2349.0,11.745,0.03333333333333333,4.0,,,0.715,6.549567581122175,4.974876910810012,4.646846225897945,0.13418451537424947,0.3
open_graded,alpha_0p3,4211,1878.0,9.39,0.26666666666666666,4.0,,,0.37,7.822828774697523,8.017686460637776,8.235484590217403,0.2452642579988415,0.3
open_graded,alpha_0p3,4212,2215.5,11.0775,0.1,4.0,,,0.645,7.499456405478909,5.7791728969247185,5.271519128006304,0.19855565331598188,0.3
open_graded,alpha_0p3,4213,2250.5,11.2525,0.06666666666666667,,,,0.685,7.05018712035914,5.341033637087909,4.9611367661382815,0.17317872048480207,0.3
open_graded,alpha_0p3,4214,2310.5,11.5525,0.0,4.0,,,0.68,7.261966284151802,5.08262322438732,5.217479190474632,0.16729991468351563,0.3
open_graded,alpha_0p3,4215,2327.5,11.6375,0.0,4.0,,,0.7025,6.253937575182,4.999336454401023,5.295685835897189,0.15388376226240044,0.3
open_graded,alpha_0p3,4216,2317.5,11.5875,0.0,4.0,,,0.67,6.7431662756297905,5.233947339290935,4.972487783849249,0.17262413857977107,0.3
open_graded,alpha_0p3,4217,2216.0,11.08,0.26666666666666666,30.0,,,0.6575,6.907664891509418,5.9176475647714435,5.580940042080391,0.16744692015257798,0.3
open_graded,alpha_0p3,4218,2281.0,11.405,0.13333333333333333,4.0,,,0.675,7.049014471953959,5.322504068256034,4.7965506335052694,0.18387602351860458,0.3
open_graded,alpha_0p3,4219,2377.5,11.8875,0.0,4.0,,,0.7275,5.607630602953306,5.174916030876635,4.569147826772109,0.13546163539892908,0.3
open_graded,alpha_0p5,4200,2376.5,11.8825,0.0,7.0,,,0.6375,5.256617249360098,4.8814490539615605,5.54852348619138,0.2344919009660378,0.5
open_graded,alpha_0p5,4201,2297.5,11.4875,0.1,4.0,,,0.6525,7.7132313138403426,4.891860803736341,4.363599259353047,0.2582021262972682,0.5
open_graded,alpha_0p5,4202,2309.0,11.545,0.0,4.0,,,0.7225,6.233059274857172,4.844361384932853,4.746304562571979,0.1491528647280268,0.5
open_graded,alpha_0p5,4203,1824.5,9.1225,0.06666666666666667,4.0,,,0.37,7.93702063548037,7.71785214533444,7.746634519185374,0.3529404262173578,0.5
open_graded,alpha_0p5,4204,2303.0,11.515,0.1,88.0,,,0.69,6.390664160784367,4.921054353455439,4.814623976184744,0.18295791968584402,0.5
open_graded,alpha_0p5,4205,1864.0,9.32,0.03333333333333333,4.0,,,0.42,8.047697133896646,7.948056528222969,8.093133141340964,0.27635152102572924,0.5
open_graded,alpha_0p5,4206,2258.5,11.2925,0.1,31.0,,,0.6975,5.976172394040848,5.256419833915007,4.832422491338608,0.1612505648058506,0.5
open_graded,alpha_0p5,4207,2332.0,11.66,0.0,,,,0.7425,5.604252709383552,4.758202719287426,4.876125536427484,0.11951110680401447,0.5
open_graded,alpha_0p5,4208,2307.5,11.5375,0.03333333333333333,4.0,,,0.725,6.061530103143204,5.0076958760378245,4.8496106019277,0.15017461997079742,0.5
open_graded,alpha_0p5,4209,1885.5,9.4275,0.1,5.0,,,0.27,8.054189628338433,7.724807750904234,7.375080609476077,0.36193816154156894,0.5
open_graded,alpha_0p5,4210,2366.0,11.83,0.03333333333333333,4.0,,,0.71,6.134829755681398,4.506375926062579,4.214434320339851,0.1512256018093798,0.5
open_graded,alpha_0p5,4211,1876.0,9.38,0.26666666666666666,4.0,,,0.36,7.81978514994407,8.008730412456426,8.263384784499298,0.34394823241907385,0.5
open_graded,alpha_0p5,4212,2248.0,11.24,0.1,4.0,,,0.6575,6.878499885699581,5.109833650119365,4.833474756736623,0.18812569503300244,0.5
open_graded,alpha_0p5,4213,2273.5,11.3675,0.03333333333333333,4.0,,,0.68,6.882805619781232,4.942309477049864,4.4976801397207495,0.20476373802982029,0.5
open_graded,alpha_0p5,4214,2331.0,11.655,0.0,4.0,,,0.7075,6.7585279765309805,4.6230870735334815,4.920310630907108,0.20237603936893836,0.5
open_graded,alpha_0p5,4215,2336.0,11.68,0.0,5.0,,,0.71,5.8577358895413285,4.563888275434229,4.856579667496536,0.1682710064042282,0.5
open_graded,alpha_0p5,4216,2319.5,11.5975,0.0,4.0,,,0.6775,6.32975579726854,4.734828487488251,4.610739384679607,0.1855084514917842,0.5
open_graded,alpha_0p5,4217,2226.5,11.1325,0.26666666666666666,33.0,,,0.6575,6.470208661862582,5.689286726852277,5.171780485637071,0.21481619541451652,0.5
open_graded,alpha_0p5,4218,2277.0,11.385,0.13333333333333333,4.0,,,0.6625,6.827346546325282,5.0081914102474165,4.394363909580415,0.20970991256419919,0.5
open_graded,alpha_0p5,4219,2388.0,11.94,0.0,4.0,,,0.74,5.167629506823986,4.7780992412977685,4.1706083220265935,0.13648556541945817,0.5
open_graded,alpha_1p0,4200,2398.0,11.99,0.0,4.0,,,0.72,4.674391727386182,4.306776764692479,4.204421284036713,0.14195856516656924,1.0
open_graded,alpha_1p0,4201,2339.5,11.6975,0.06666666666666667,4.0,,,0.7,6.933753481062224,4.188526639410612,3.8136185188306895,0.2774007856553343,1.0
open_graded,alpha_1p0,4202,2331.5,11.6575,0.0,4.0,,,0.725,5.80562053363885,4.461005766280103,4.42788657966833,0.15592705822957398,1.0
open_graded,alpha_1p0,4203,1818.5,9.0925,0.06666666666666667,4.0,,,0.36,7.933263359538115,7.51109693102075,7.814082423694106,0.5413261716636709,1.0
open_graded,alpha_1p0,4204,2339.5,11.6975,0.1,,,,0.725,5.527869423603686,4.406014513988015,4.397316159199397,0.14647538943418678,1.0
open_graded,alpha_1p0,4205,1852.0,9.26,0.03333333333333333,4.0,,,0.355,8.06728608856201,8.079446591453216,8.007149575754582,0.4747521105829982,1.0
open_graded,alpha_1p0,4206,2280.5,11.4025,0.06666666666666667,31.0,,,0.705,5.380551788535152,4.713073872310185,4.4392567637363065,0.18172424428885547,1.0
open_graded,alpha_1p0,4207,2339.5,11.6975,0.0,,,,0.7425,5.101706102332788,4.347409762991884,4.438222197657234,0.1310751635790623,1.0
open_graded,alpha_1p0,4208,2315.0,11.575,0.03333333333333333,4.0,,,0.735,5.351184298020319,4.538447845705705,4.345789741372135,0.14550821830450045,1.0
open_graded,alpha_1p0,4209,1880.5,9.4025,0.1,4.0,,,0.3375,7.995354321947432,6.752654960248763,6.9144413805298255,0.5977296563962297,1.0
open_graded,alpha_1p0,4210,2372.5,11.8625,0.03333333333333333,4.0,,,0.715,5.595185755309601,4.086960974161217,3.8773488610965474,0.16264955914222473,1.0
open_graded,alpha_1p0,4211,2210.5,11.0525,0.26666666666666666,,,,0.58,7.79779915743783,5.017902858353654,4.230824973506577,0.39529610662089476,1.0
open_graded,alpha_1p0,4212,2261.5,11.3075,0.1,8.0,,,0.6875,6.36092963010768,4.559387412899059,4.495994172427022,0.20114451857583204,1.0
open_graded,alpha_1p0,4213,2280.0,11.4,0.03333333333333333,4.0,,,0.68,6.883241173185288,4.5985259177827125,4.132212327235404,0.28394081886972206,1.0
open_graded,alpha_1p0,4214,2333.0,11.665,0.03333333333333333,4.0,,,0.6925,6.358797607152256,4.094993099774771,4.541973831464688,0.2557332843348682,1.0
open_graded,alpha_1p0,4215,2344.0,11.72,0.0,5.0,,,0.71,5.459742071569077,4.222084877376897,4.462999952102938,0.1929566701779717,1.0
open_graded,alpha_1p0,4216,2329.0,11.645,0.0,4.0,,,0.685,5.9338037209964964,4.3408716315097635,4.252166619740734,0.2175441226212262,1.0
open_graded,alpha_1p0,4217,2266.0,11.33,0.26666666666666666,76.0,,,0.6625,5.82431531876041,5.287757070262258,4.666971203708249,0.29225090487087524,1.0
open_graded,alpha_1p0,4218,2277.0,11.385,0.13333333333333333,4.0,,,0.6575,6.539133222949631,4.574618166092079,4.061274758907962,0.2714063889825914,1.0
open_graded,alpha_1p0,4219,2395.5,11.9775,0.0,4.0,,,0.74,4.686466460535425,4.378526729775644,3.809005473953532,0.14182543324207164,1.0
open_graded,alpha_2p0,4200,2405.0,12.025,0.0,4.0,,,0.74,4.297273402723063,4.0318305374756696,4.072684747527557,0.13269699863736417,2.0
open_graded,alpha_2p0,4201,2258.0,11.29,0.06666666666666667,4.0,,,0.6375,8.00127356193469,4.302140753506471,3.759476857146432,0.5578237698775106,2.0
open_graded,alpha_2p0,4202,2319.0,11.595,0.0,4.0,,,0.725,5.59293820628823,4.3537311530845155,4.225376871310661,0.189513283668989,2.0
open_graded,alpha_2p0,4203,1835.0,9.175,0.06666666666666667,4.0,,,0.3225,7.955479505501504,7.536471683376057,7.843128413841198,0.8853573182381287,2.0
open_graded,alpha_2p0,4204,2346.5,11.7325,0.1,,,,0.7275,5.101019894510311,4.133153654281058,4.248864336556651,0.1490042391480409,2.0
open_graded,alpha_2p0,4205,2017.5,10.0875,0.03333333333333333,4.0,,,0.48,8.092846688949512,7.107514771975101,5.732660540644262,0.7043964979020293,2.0
open_graded,alpha_2p0,4206,2287.5,11.4375,0.06666666666666667,77.0,,,0.705,5.063978593284108,4.463040252260261,4.162098288793968,0.2143786065777648,2.0
open_graded,alpha_2p0,4207,2342.0,11.71,0.0,,,,0.7425,4.79353689157619,4.153120888178778,4.196332241088201,0.145186219008286,2.0
open_graded,alpha_2p0,4208,2322.0,11.61,0.03333333333333333,4.0,,,0.735,5.02302705129331,4.267225032583774,4.0693492401096885,0.15830987767356222,2.0
open_graded,alpha_2p0,4209,2046.5,10.2325,0.1,4.0,,,0.3775,7.533466974202452,5.821247074371675,4.030397384468279,0.7451505391469977,2.0
open_graded,alpha_2p0,4210,2375.5,11.8775,0.03333333333333333,4.0,,,0.7225,5.242823531299508,3.851799461569499,3.703845079800183,0.17141656775906927,2.0
open_graded,alpha_2p0,4211,2210.0,11.05,0.26666666666666666,,,,0.5925,7.7675593917134895,4.743849424370199,3.942072938363677,0.5116343964780774,2.0
open_graded,alpha_2p0,4212,2293.0,11.465,0.06666666666666667,9.0,,,0.7075,5.7533778832986116,4.298819171234115,4.155829917018224,0.21423038383348275,2.0
open_graded,alpha_2p0,4213,2296.0,11.48,0.03333333333333333,,,,0.695,6.195014167022035,4.314987999890839,4.083200843093074,0.2861441430072867,2.0
open_graded,alpha_2p0,4214,2354.0,11.77,0.0,26.0,,,0.7125,5.339492719858761,4.0637615568036765,4.242100092393801,0.3137927655081878,2.0
open_graded,alpha_2p0,4215,2350.5,11.7525,0.0,4.0,,,0.715,5.175459183732155,4.002356098368064,4.355249962959502,0.23040560856920048,2.0
open_graded,alpha_2p0,4216,2333.5,11.6675,0.0,4.0,,,0.6775,5.701951152789317,4.161326774352101,4.056432031031577,0.2928332557255977,2.0
open_graded,alpha_2p0,4217,2259.5,11.2975,0.2,57.0,,,0.6775,5.389666766254424,5.09317829066614,4.503832166331206,0.48152961997974314,2.0
open_graded,alpha_2p0,4218,2279.5,11.3975,0.13333333333333333,4.0,,,0.6625,6.364950594225359,4.368586477524698,3.8714277165881845,0.3584320135365129,2.0
open_graded,alpha_2p0,4219,2399.5,11.9975,0.0,4.0,,,0.735,4.351018671900897,4.1987819368063075,3.6107390532689503,0.162579511184565,2.0
open_graded,alpha_4p0,4200,2405.0,12.025,0.0,4.0,,,0.7325,4.05754702598498,4.001420630882774,3.8819373519059543,0.2094187816309177,4.0
open_graded,alpha_4p0,4201,2313.5,11.5675,0.0,4.0,,,0.6725,7.311910329365855,3.9725314043931554,3.5472182496384064,0.6194828587465105,4.0
open_graded,alpha_4p0,4202,2327.0,11.635,0.0,4.0,,,0.725,5.452127428144431,4.206436089867977,4.1937461740365825,0.2729970671527935,4.0
open_graded,alpha_4p0,4203,1864.5,9.3225,0.06666666666666667,4.0,,,0.28,7.834913075579725,7.046070790423129,7.635911415947578,0.9713529630569309,4.0
open_graded,alpha_4p0,4204,2345.5,11.7275,0.1,,,,0.72,5.006643475265094,4.01882088971469,4.077444418098721,0.1705907740372861,4.0
open_graded,alpha_4p0,4205,1784.0,8.92,0.03333333333333333,4.0,,,0.1725,8.031098563630142,7.439401130627885,7.340567084675001,0.9603452479463203,4.0
open_graded,alpha_4p0,4206,2286.5,11.4325,0.06666666666666667,77.0,,,0.705,4.930977265658728,4.453811660692001,4.082630475211056,0.30276241989761465,4.0
open_graded,alpha_4p0,4207,2341.5,11.7075,0.0,,,,0.7425,4.637814202683953,4.1243784524898235,4.131803833698467,0.23215024985404842,4.0
open_graded,alpha_4p0,4208,2322.0,11.61,0.03333333333333333,4.0,,,0.735,4.89225355841466,4.224452514206243,4.00172929657377,0.18028818002999566,4.0
open_graded,alpha_4p0,4209,1849.0,9.245,0.1,4.0,,,0.3725,7.413245782146621,5.476899039516228,6.07517985747857,0.9940730382857823,4.0
open_graded,alpha_4p0,4210,2371.5,11.8575,0.03333333333333333,4.0,,,0.725,5.105873612384812,3.794718497604088,3.5723475808396508,0.2017735987791246,4.0
open_graded,alpha_4p0,4211,2212.5,11.0625,0.26666666666666666,,,,0.595,7.719567148437023,4.5611337500002245,3.887512546276053,0.6691855098128177,4.0
open_graded,alpha_4p0,4212,2276.0,11.38,0.0,14.0,,,0.6825,5.501316048916265,4.330320509013422,4.390081945222364,0.4885703843910947,4.0
open_graded,alpha_4p0,4213,2297.0,11.485,0.03333333333333333,,,,0.695,5.996040361861472,4.2458228812911605,4.034358882617022,0.40808034750540384,4.0
open_graded,alpha_4p0,4214,2377.5,11.8875,0.03333333333333333,4.0,,,0.7375,4.850202757711213,3.791730167397353,4.0043469292904,0.19990197683456434,4.0
open_graded,alpha_4p0,4215,2351.5,11.7575,0.0,4.0,,,0.715,5.024713270292304,3.9210327167501204,4.285739501967459,0.29561723983172505,4.0
open_graded,alpha_4p0,4216,2315.0,11.575,0.03333333333333333,4.0,,,0.67,5.660078117130322,4.138839544868252,3.9844329522597133,0.4495407902456433,4.0
open_graded,alpha_4p0,4217,2256.0,11.28,0.16666666666666666,114.0,,,0.7025,4.881392207100274,4.825128789762516,4.618703035733613,0.43111607339942115,4.0
open_graded,alpha_4p0,4218,2283.0,11.415,0.13333333333333333,4.0,,,0.66,6.261490269751739,4.3353753042476155,3.7874006683050823,0.5249315615678233,4.0
open_graded,alpha_4p0,4219,2402.5,12.0125,0.0,4.0,,,0.735,4.114660486344092,4.1447288668751066,3.4960605157347633,0.19276106029486378,4.0
open_graded,alpha_8p0,4200,2394.5,11.9725,0.0,4.0,,,0.57,4.4205005360162595,3.9498532716277452,3.971843231620411,0.45443799223400166,8.0
open_graded,alpha_8p0,4201,2362.5,11.8125,0.0,4.0,,,0.695,5.498992860443174,3.9769740475628037,3.491756462337016,0.486242681901079,8.0
open_graded,alpha_8p0,4202,2304.0,11.52,0.0,4.0,,,0.72,5.397637881581288,4.223390696474669,4.109259872327067,0.2909603981594161,8.0
open_graded,alpha_8p0,4203,1879.0,9.395,0.06666666666666667,4.0,,,0.3575,6.744871633980235,7.109575302504421,7.5474537397310435,1.2524790873712075,8.0
open_graded,alpha_8p0,4204,2356.0,11.78,0.06666666666666667,,,,0.725,4.581751770549567,3.9895781046282703,3.9613306176212246,0.2152943837904693,8.0
open_graded,alpha_8p0,4205,2214.5,11.0725,0.03333333333333333,13.0,,,0.66,7.274350965309264,4.576682408685661,4.072214307569937,0.6627491868743545,8.0
open_graded,alpha_8p0,4206,2287.5,11.4375,0.06666666666666667,77.0,,,0.705,4.864126095625715,4.425299264032882,4.067959653706597,0.45227299095193163,8.0
open_graded,alpha_8p0,4207,2361.0,11.805,0.0,4.0,,,0.605,4.5189396815303295,4.162720436851526,3.8685833162676846,0.46466896051586437,8.0
open_graded,alpha_8p0,4208,2315.5,11.5775,0.03333333333333333,4.0,,,0.7325,4.8541659275880304,4.185939027271316,3.975203311744796,0.28969923706754797,8.0
open_graded,alpha_8p0,4209,1857.5,9.2875,0.13333333333333333,4.0,,,0.31,7.070455127410746,5.792633988927637,6.863726230917879,1.1510268872422087,8.0
open_graded,alpha_8p0,4210,2372.5,11.8625,0.03333333333333333,4.0,,,0.7175,5.118449124561082,3.8227684106278716,3.4723415597381715,0.3351446371531371,8.0
open_graded,alpha_8p0,4211,1867.5,9.3375,0.1,4.0,,,0.3425,7.57401695639861,7.3230576971890615,7.4709436410309005,1.1305955887350079,8.0
open_graded,alpha_8p0,4212,2291.0,11.455,0.03333333333333333,9.0,,,0.695,5.352580471806378,4.20148595466663,4.067696296445497,0.43159222905036615,8.0
open_graded,alpha_8p0,4213,2296.5,11.4825,0.03333333333333333,,,,0.695,5.8631597010189695,4.191753474469722,3.994130571415223,0.5670763510389784,8.0
open_graded,alpha_8p0,4214,2376.5,11.8825,0.03333333333333333,4.0,,,0.7325,4.727049157194111,3.763217372230534,4.04136747200048,0.2715850074762926,8.0
open_graded,alpha_8p0,4215,2317.0,11.585,0.06666666666666667,4.0,,,0.685,5.710121139124243,3.9654509682746677,4.385995777617815,0.5968586247130214,8.0
open_graded,alpha_8p0,4216,2318.5,11.5925,0.03333333333333333,4.0,,,0.65,5.58404838964448,4.039264607734721,3.960368128881779,0.612806697384919,8.0
open_graded,alpha_8p0,4217,2258.5,11.2925,0.16666666666666666,114.0,,,0.7025,4.796969595805755,4.738542890615388,4.679522579392969,0.5504190775160127,8.0
open_graded,alpha_8p0,4218,2283.5,11.4175,0.13333333333333333,4.0,,,0.6575,6.1788719337818065,4.317258066383383,3.7489169807972216,0.7551980844836265,8.0
open_graded,alpha_8p0,4219,2405.5,12.0275,0.0,4.0,,,0.735,3.952170943965457,4.099116959206624,3.4445780673026962,0.2678867867948986,8.0
