variant_id,seed,selected_partner,selection_count,mean_payoff,mean_q_pi_entropy,mean_selected_partner_beta,total_choices,selection_rate
global_beta,623,2,45,2.022222222222222,5.397403130886807,1.4468670964375197,200,0.225
global_beta,623,3,102,2.3333333333333335,5.307428805673794,1.4579162788095141,200,0.51
global_beta,624,0,48,2.0833333333333335,5.303752469592971,1.3524599434599252,200,0.24
global_beta,624,1,20,1.7,4.813523144695234,1.097576651192551,200,0.1
global_beta,624,2,30,1.4,4.990607175501263,1.2881006056415065,200,0.15
global_beta,624,3,102,2.5294117647058822,5.224457915513659,1.4820888901839921,200,0.51
global_beta,625,0,66,2.0303030303030303,4.9984123882549705,1.2913150261994084,200,0.33
global_beta,625,1,44,2.3636363636363638,4.8820989400698656,1.2689523439853088,200,0.22
global_beta,625,2,17,0.8823529411764706,4.730211635363766,0.9313476929963513,200,0.085
global_beta,625,3,73,1.821917808219178,5.304823508290255,1.4660250522721658,200,0.365
global_beta,626,0,66,2.090909090909091,4.650772780917393,1.1583859259237528,200,0.33
global_beta,626,1,73,2.041095890410959,4.761722098930876,1.2028705602336294,200,0.365
global_beta,626,2,22,1.1818181818181819,3.873860204702619,0.7224867639743494,200,0.11
global_beta,626,3,39,1.4615384615384615,4.174714014631025,0.8882437924492086,200,0.195
global_beta,627,0,78,2.2564102564102564,5.011220360431293,1.2605358866179581,200,0.39
global_beta,627,1,32,1.4375,5.150824281429269,1.2748426330941467,200,0.16
global_beta,627,2,33,1.7272727272727273,4.541859129380839,1.0180154336106997,200,0.165
global_beta,627,3,57,2.2982456140350878,4.866800848927159,1.2088027926162093,200,0.285
global_beta,628,0,33,1.121212121212121,4.094352166783721,0.745066035694108,200,0.165
global_beta,628,1,95,2.557894736842105,3.634715044413819,0.7893414810449946,200,0.475
global_beta,628,2,32,0.9375,4.008854968643509,0.783115434912029,200,0.16
global_beta,628,3,40,1.55,4.488136418961092,0.9702340243302044,200,0.2
global_beta,629,0,97,2.5876288659793816,5.228218940757431,1.4605356410681147,200,0.485
global_beta,629,1,72,2.4166666666666665,5.338383794785792,1.5226200426164391,200,0.36
global_beta,629,2,12,0.8333333333333334,5.584190527096343,1.3814159898078435,200,0.06
global_beta,629,3,19,1.631578947368421,5.176514799100513,1.3753708439941874,200,0.095
global_beta,630,0,59,2.0508474576271185,4.729966846918243,1.197829794622191,200,0.295
global_beta,630,1,61,2.0163934426229506,4.7336729269174125,1.2122091330020577,200,0.305
global_beta,630,2,15,0.7333333333333333,4.304880807533865,0.7800141539562391,200,0.075
global_beta,630,3,65,2.1076923076923078,4.66323715090509,1.256873433697537,200,0.325
global_beta,631,0,48,2.375,5.487172210764335,1.4401955885781221,200,0.24
global_beta,631,1,25,1.8,5.293679247954702,1.229916989596763,200,0.125
global_beta,631,2,38,2.1052631578947367,5.321388187162401,1.386400733019052,200,0.19
global_beta,631,3,89,2.5280898876404496,5.183937779683509,1.3705556214959014,200,0.445
global_beta,632,0,22,1.3636363636363635,4.2393752333289605,0.8585266228530114,200,0.11
global_beta,632,1,39,1.3076923076923077,4.621336653961928,1.1046023929345306,200,0.195
global_beta,632,2,30,1.4,4.125509298852802,0.8761019344323302,200,0.15
global_beta,632,3,109,2.3944954128440368,4.288780212765119,1.0770958038107319,200,0.545
global_beta,633,0,43,1.8837209302325582,5.209889505855514,1.2651729917621997,200,0.215
global_beta,633,1,61,1.7540983606557377,5.0167079219161,1.2690309772327544,200,0.305
global_beta,633,2,54,2.2222222222222223,4.8576995794706015,1.276065459436514,200,0.27
global_beta,633,3,42,1.7142857142857142,4.623378885581701,1.0846945513597965,200,0.21
global_beta,634,0,83,2.3012048192771086,4.645268494887499,1.1685216557486682,200,0.415
global_beta,634,1,71,2.0704225352112675,5.042657392251358,1.3014051956537196,200,0.355
