readout,metric,treatment_variant,reference_variant,treatment_mean,reference_mean,difference,cohen_d,bootstrap_ci_low,bootstrap_ci_high,n_treatment,n_reference
final,total_payoff,affect,no_affect,534.6,542.1333333333333,-7.533333333333303,-0.1727006704465903,-27.88166666666667,13.818333333333271,30,30
final,mean_q_pi_entropy,affect,no_affect,4.483634941632081,4.32203071785891,0.16160422377317119,0.7456237189699345,0.0561912869552301,0.26591264734193687,30,30
final,mean_joint_accuracy,affect,no_affect,0.19749999999999998,0.2983333333333334,-0.10083333333333341,-0.4516062719023254,-0.21857499999999994,0.00617916666666659,30,30
final,mean_stance_accuracy,affect,no_affect,0.9008333333333332,0.9198333333333335,-0.01900000000000035,-1.0717515415989256,-0.027666666666666624,-0.010329166666666648,30,30
model_fitness,abs_corr_precision_surprise_minus_reward,affect,,0.09554722611239994,,0.09554722611239994,,0.027105996036288892,0.16379571558131042,30,0
