variant_id,seed,total_payoff,mean_accuracy,mean_stance_accuracy,mean_joint_accuracy,mean_q_pi_entropy,mean_abs_step_efe,planning_cost,planning_cost_ratio,total_log_evidence,mean_round_log_evidence
affect_cautious_prior,860,1120.0,0.13333333333333333,0.75,0.09166666666666666,9.162658374707547,16.270547105367587,6718464.0,1.0,-82.93719644753833,-0.6911433037294864
affect_cautious_prior,861,1078.5,0.525,0.825,0.44166666666666665,8.973989034740974,16.78401465309289,6718464.0,1.0,-81.69718529609162,-0.6808098774674302
affect_cautious_prior,862,1152.5,0.24166666666666667,0.7333333333333333,0.13333333333333333,8.608351296052467,16.290456631024426,6718464.0,1.0,-79.31383778324683,-0.6609486481937236
affect_cautious_prior,863,1115.0,0.55,0.725,0.38333333333333336,9.058353886629163,15.120113666922164,6718464.0,1.0,-78.57184932095977,-0.6547654110079985
affect_cautious_prior,864,1149.5,0.1,0.7416666666666667,0.09166666666666666,8.728881185570605,16.902794625808504,6718464.0,1.0,-71.02381734938646,-0.5918651445782204
affect_cautious_prior,865,1092.5,0.20833333333333334,0.7833333333333333,0.175,9.209337715782256,16.47199802597752,6718464.0,1.0,-82.63216709995334,-0.6886013924996115
affect_cautious_prior,866,1151.5,0.2833333333333333,0.65,0.15833333333333333,8.819688459671333,16.426276827410522,6718464.0,1.0,-77.66231924327386,-0.6471859936939489
affect_cautious_prior,867,1143.5,0.48333333333333334,0.7333333333333333,0.3333333333333333,9.14420834850314,16.67486910830145,6718464.0,1.0,-87.16196894072648,-0.7263497411727207
affect_cautious_prior,868,1113.0,0.5583333333333333,0.7666666666666667,0.4166666666666667,8.79804378711125,16.74260594269775,6718464.0,1.0,-77.82602646606738,-0.6485502205505616
affect_cautious_prior,869,1103.5,0.05,0.6916666666666667,0.05,9.043273006228599,16.508792882147343,6718464.0,1.0,-83.68548013026697,-0.6973790010855582
affect_cautious_prior,870,1105.0,0.425,0.75,0.325,9.167380166927076,16.361912406843718,6718464.0,1.0,-79.31841126908942,-0.660986760575745
affect_cautious_prior,871,1137.5,0.14166666666666666,0.6083333333333333,0.025,9.245191322192913,15.180122050373273,6718464.0,1.0,-82.8725059389181,-0.6906042161576508
affect_cautious_prior,872,1090.0,0.4583333333333333,0.8833333333333333,0.4166666666666667,8.998809838850844,16.35933947784215,6718464.0,1.0,-79.05329232857052,-0.6587774360714207
affect_cautious_prior,873,1119.0,0.43333333333333335,0.8666666666666667,0.36666666666666664,9.021411467237504,16.444668404909315,6718464.0,1.0,-80.42606887873133,-0.6702172406560943
affect_cautious_prior,874,1122.0,0.11666666666666667,0.6416666666666667,0.075,9.188753264476734,15.831306960020932,6718464.0,1.0,-85.34551709333304,-0.7112126424444422
affect_cautious_prior,875,1167.5,0.19166666666666668,0.6416666666666667,0.125,8.832530139630954,14.525427333734115,6718464.0,1.0,-73.76685146489795,-0.6147237622074829
affect_cautious_prior,876,1129.0,0.31666666666666665,0.8166666666666667,0.24166666666666667,9.320895194378474,15.50861929547682,6718464.0,1.0,-83.91575063594485,-0.6992979219662072
affect_cautious_prior,877,1111.5,0.31666666666666665,0.7916666666666666,0.25833333333333336,9.290761810394033,15.604610546406184,6718464.0,1.0,-81.78568014287144,-0.6815473345239286
affect_cautious_prior,878,1087.0,0.09166666666666666,0.775,0.08333333333333333,8.977707418197655,16.81172423857982,6718464.0,1.0,-77.87358021282769,-0.6489465017735643
affect_cautious_prior,879,1134.5,0.65,0.7083333333333334,0.49166666666666664,9.295682047607869,15.797055184451649,6718464.0,1.0,-88.78842988174704,-0.739903582347892
affect_cautious_prior,880,1088.5,0.11666666666666667,0.825,0.10833333333333334,8.694322812820932,17.58399698155845,6718464.0,1.0,-79.63658375533309,-0.6636381979611091
affect_cautious_prior,881,1129.0,0.325,0.725,0.24166666666666667,9.047091447206451,15.955546920103854,6718464.0,1.0,-82.4368673349031,-0.6869738944575257
affect_cautious_prior,882,1207.0,0.5416666666666666,0.8333333333333334,0.425,8.312902637127294,16.341318504633577,6718464.0,1.0,-54.082512112381785,-0.45068760093651494
affect_cautious_prior,883,1085.0,0.4083333333333333,0.75,0.31666666666666665,9.326113383262014,15.94796063197185,6718464.0,1.0,-86.15427332390695,-0.7179522776992242
affect_cautious_prior,884,1163.5,0.15833333333333333,0.6166666666666667,0.075,9.22764655738071,14.780322175608308,6718464.0,1.0,-80.8481627488024,-0.6737346895733529
affect_cautious_prior,885,1097.5,0.14166666666666666,0.7666666666666667,0.11666666666666667,9.165691367424696,16.643673422259358,6718464.0,1.0,-85.6193271012774,-0.7134943925106452
affect_cautious_prior,886,1155.0,0.36666666666666664,0.5166666666666667,0.19166666666666668,9.016218741437331,14.959452080518046,6718464.0,1.0,-71.09660747495826,-0.5924717289579855
affect_cautious_prior,887,1112.0,0.225,0.8333333333333334,0.2,8.970431457029346,16.670163761411096,6718464.0,1.0,-81.27039923186963,-0.6772533269322468
affect_cautious_prior,888,1156.5,0.11666666666666667,0.7583333333333333,0.06666666666666667,9.104727053733525,13.802462704557547,6718464.0,1.0,-71.77157304732043,-0.5980964420610037
affect_cautious_prior,889,1125.5,0.23333333333333334,0.6416666666666667,0.19166666666666668,9.202131925076644,15.701573006840286,6718464.0,1.0,-80.9193069834378,-0.674327558195315
affect_combined_caution,860,1107.0,0.09166666666666666,0.7,0.05,9.28400894419636,16.25768006585519,6718464.0,1.0,-80.27269189593012,-0.6689390991327513
affect_combined_caution,861,1074.5,0.4666666666666667,0.8,0.375,9.197738150992716,16.7917640854459,6718464.0,1.0,-84.01651387926358,-0.7001376156605299
affect_combined_caution,862,1148.0,0.2916666666666667,0.7333333333333333,0.18333333333333332,9.161182845290865,16.29127836665284,6718464.0,1.0,-77.71570390158121,-0.6476308658465101
