experiment_id,variant_id,seed,cumulative_payoff,mean_payoff,early_exploitation_rate,betrayal_recovery_time,post_betrayal_p0_selection_rate,post_betrayal_p0_high_investment_rate,selection_gini,entropy_early,entropy_mid,entropy_late,beta_range,reengagement_rate,payoff_recovery,reengagement_latency,beta_pre,beta_betrayal,beta_repair,beta_recovery_r080,beta_recovery_r100,beta_recovery_r120,beta_recovery_r140,beta_recovery_r160,beta_recovery_r180,beta_recovery_r200
forgiveness,cautious_high_alpha,4217,1887.0,9.435,0.06666666666666667,4.0,0.55,0.125,0.4375,9.087766456779992,8.746621062019186,8.95062313384081,1.0229248869425942,0.6075949367088608,1.04699626329405,1.0,1.3688072604457016,0.9090377376562613,1.331073409186247,1.6761873004620431,0.6547897661135538,1.0793221753311826,1.2338433921875658,1.5490972201716138,1.4812295159216153,1.1926470332796084
forgiveness,cautious_high_alpha,4218,1899.0,9.495,0.03333333333333333,4.0,0.6,0.15,0.5325,8.43636274948472,8.2760390927637,7.512157114810885,0.9673281054476786,0.6708860759493671,0.9964025148774501,0.0,1.1162158558375626,1.3935776549651766,1.2024051549470913,1.613500110936235,1.6118873563780773,0.5804791024027963,0.9075557826410091,1.5585979737945688,1.732956404201264,1.7563213140030842
forgiveness,cautious_high_alpha,4219,1964.0,9.82,0.0,5.0,0.8,0.425,0.6375,8.42728535738593,8.277252981227534,8.488673279617549,0.7797189226364187,0.8607594936708861,1.012453007518797,0.0,1.465343855154131,1.527043634993019,0.9116322221212241,1.5497107324900432,1.8640587994101174,0.7637041840452226,0.5254692951628276,0.9632429913051278,0.9131317463470667,1.3880377062062554
forgiveness,cautious_low_alpha,4200,1856.0,9.28,0.06666666666666667,4.0,0.375,0.125,0.51,8.792085625671353,8.96314150762451,8.89205747747694,0.29118178240880477,0.31645569620253167,1.0056689342403629,15.0,1.5397348230367336,1.3606292121919235,1.2720788568971777,1.4579212840875946,1.3689820411473943,1.2820517626173082,1.299603640443099,1.2801973510135953,1.258023968302085,1.2156263954873912
forgiveness,cautious_low_alpha,4201,1970.5,9.8525,0.0,4.0,0.6,0.25,0.4825,9.05214594256352,8.891253663591213,8.865166592551926,0.2806130895600732,0.6329113924050633,1.010951569724994,0.0,1.4131275933337493,1.2776692110759131,1.1336503464172627,1.2762771645869138,1.2953425692466323,1.2564104965038172,1.140973314332372,1.1200806228513693,1.0978355828916806,1.108995360055661
forgiveness,cautious_low_alpha,4202,1874.5,9.3725,0.0,4.0,0.3,0.1,0.48,8.584609622641882,9.012311528094575,9.087212936587107,0.26406954398059435,0.4050632911392405,0.9605323868677906,0.0,1.517988822774138,1.3200951584228529,1.2209905276281918,1.3622941725110398,1.3233846221846162,1.2753532356064583,1.2117217358954724,1.2221775299754913,1.2187696326835653,1.2097268438690216
forgiveness,cautious_low_alpha,4203,1828.0,9.14,0.06666666666666667,4.0,0.85,0.25,0.545,8.93967052210087,8.675888495206676,8.663304498772746,0.2711189009594835,0.7341772151898734,0.9821911552917207,0.0,1.370251869248245,1.181286157775245,1.16372609531345,1.2526358701846751,1.1903120912443537,1.1331663392181814,1.1618366302876268,1.1742128913755692,1.1582392321499042,1.2023530233773252
forgiveness,cautious_low_alpha,4204,1994.5,9.9725,0.0,8.0,0.1,0.025,0.29,8.909342525520449,9.045885339516147,8.538619376580929,0.36424282201738556,0.7088607594936709,1.2032386104183497,3.0,1.570686423114791,1.5190176113168314,1.2206994580279094,1.5578576905813502,1.5164743919453225,1.4982722154462713,1.361531266482322,1.21179794512096,1.0558908857918645,0.9323543822985118
forgiveness,cautious_low_alpha,4205,1889.0,9.445,0.03333333333333333,4.0,0.35,0.05,0.37,9.169158090500678,8.89768899418385,8.924223722656233,0.3154029021179145,0.4810126582278481,1.1169202226345083,1.0,1.4457885719316441,1.2144914177199293,1.0671440197511681,1.3112714279912943,1.2036441984281874,1.1698745927435248,1.0767877454075847,1.0560070509102282,1.04474951928551,1.0408520993225452
forgiveness,cautious_low_alpha,4206,1876.0,9.38,0.03333333333333333,4.0,0.9,0.2,0.545,8.930808649591354,8.536359726938578,8.616813785070056,0.24995290188290448,0.7848101265822784,1.0304491245876681,0.0,1.3442892927496626,1.1430208062367344,1.1365263655534226,1.1892209561242493,1.1474775993998285,1.0928227953219807,1.1288296943023561,1.141287673376112,1.192077606527595,1.2127999110549634
forgiveness,cautious_low_alpha,4207,1831.0,9.155,0.0,4.0,0.525,0.25,0.4725,8.956756995498065,8.854845390023108,8.733692383750983,0.2624536069927982,0.6962025316455697,1.0356519571179257,0.0,1.4599691545125417,1.282305861064188,1.2120405946059627,1.3394879192322622,1.2787220049292685,1.2393291477278603,1.1967114833731236,1.2035029667321213,1.2168684030350407,1.2256114896140877
forgiveness,cautious_low_alpha,4208,1887.5,9.4375,0.03333333333333333,8.0,0.725,0.125,0.4675,9.002818159886388,8.728415559931248,8.597099148457955,0.2995158408812264,0.6582278481012658,1.047899572200014,1.0,1.4142541527278423,1.1902321812923984,1.1656810693249287,1.2685973578646972,1.1861038720600103,1.149001778713771,1.1672949604489908,1.1566399282063622,1.159575311214076,1.2068757851511653
